gencodeID,Symbol,gencodeTx,AveExpr,t,P.Value,adj.P.Val,logFC,Length,ensemblID,gene_type,EntrezID
ENSG00000132780.16,NASP,ENST00000437901.6;ENST00000537798.5;ENST00000437362.6;ENST00000464190.6;ENST00000528084.5;ENST00000527359.5;ENST00000530840.5;ENST00000531532.5;ENST00000529333.5;ENST00000527470.5;ENST00000525515.5;ENST00000453748.5;ENST00000528238.5;ENST00000534101.1;ENST00000350030.7;ENST00000470768.5;ENST00000372052.8;ENST00000629893.1;ENST00000351223.7;ENST00000530073.5;ENST00000481782.1;ENST00000531612.5;ENST00000527932.1;ENST00000534450.1;ENST00000472408.1,5.73795338193105,-6.46062829096269,6.4516757709061e-10,1.38194895012809e-05,-0.979242418420101,8304,ENSG00000132780,protein_coding,4678
ENSG00000139350.11,NEDD1,ENST00000266742.8;ENST00000429527.6;ENST00000554226.5;ENST00000557478.5;ENST00000557092.5;ENST00000555806.5;ENST00000555114.5;ENST00000411739.6;ENST00000557400.5;ENST00000553609.5;ENST00000557454.1;ENST00000557644.5;ENST00000457368.2,2.71488930703799,-6.42573138134964,7.83232903160404e-10,1.67768487856959e-05,-1.41828685450962,4463,ENSG00000139350,protein_coding,121441
ENSG00000139197.10,PEX5,ENST00000536883.5;ENST00000542539.5;ENST00000455147.6;ENST00000540398.5;ENST00000266563.9;ENST00000543974.5;ENST00000545220.1;ENST00000434354.6;ENST00000544456.5;ENST00000545574.5;ENST00000420616.6;ENST00000412720.6;ENST00000396637.7;ENST00000535486.2;ENST00000536841.5;ENST00000537873.5;ENST00000266564.7;ENST00000545845.1;ENST00000539304.1;ENST00000541850.1,5.37832604795034,6.4521147630699,6.76465564375171e-10,1.44898923889162e-05,0.845339394055933,5488,ENSG00000139197,protein_coding,5830
ENSG00000129515.18,SNX6,ENST00000396526.7;ENST00000362031.8;ENST00000556162.5;ENST00000555416.5;ENST00000555541.1;ENST00000556712.5;ENST00000557265.5;ENST00000557341.5;ENST00000556303.1;ENST00000555648.1,4.56731872341291,-6.44622107757584,6.99000877756276e-10,1.49725988015394e-05,-0.983489754264436,4105,ENSG00000129515,protein_coding,58533
ENSG00000184588.17,PDE4B,ENST00000329654.8;ENST00000341517.8;ENST00000423207.6;ENST00000531358.1;ENST00000532040.1;ENST00000526666.1;ENST00000412480.6;ENST00000371048.7;ENST00000490695.1;ENST00000491340.2;ENST00000528771.5;ENST00000371045.9;ENST00000531025.5;ENST00000526197.5;ENST00000480109.2;ENST00000534463.5;ENST00000524999.1;ENST00000483863.2,5.76536992215855,-6.45368429539941,6.70585547039922e-10,1.43639424175951e-05,-1.43474417075198,8644,ENSG00000184588,protein_coding,5142
ENSG00000109062.10,SLC9A3R1,ENST00000581999.1;ENST00000583369.5;ENST00000262613.9;ENST00000413388.2;ENST00000578958.1;ENST00000581356.1,2.94453674906574,-6.43322558520547,7.51327977828528e-10,1.60934452850871e-05,-1.8988434742437,2354,ENSG00000109062,protein_coding,9368
ENSG00000050165.17,DKK3,ENST00000527132.1;ENST00000396505.6;ENST00000326932.8;ENST00000525493.5;ENST00000528188.5;ENST00000532372.5;ENST00000525927.5;ENST00000532873.5;ENST00000533813.5;ENST00000534511.5;ENST00000529338.1;ENST00000526218.5;ENST00000531309.1;ENST00000530694.5;ENST00000534479.5;ENST00000533900.1,8.97737306498219,6.45519666451928,6.6496718204556e-10,1.42435970394159e-05,1.06177989403741,5059,ENSG00000050165,protein_coding,27122
ENSG00000143575.14,HAX1,ENST00000328703.11;ENST00000457918.6;ENST00000483970.6;ENST00000447768.6;ENST00000531435.5;ENST00000477780.2;ENST00000435087.1;ENST00000532105.1;ENST00000471326.5;ENST00000492550.1;ENST00000459914.1,4.72582918931951,6.43953608221986,7.25454985082137e-10,1.55392457804594e-05,0.865409707445498,2155,ENSG00000143575,protein_coding,10456
ENSG00000011007.12,TCEB3,ENST00000418390.6;ENST00000613537.4;ENST00000609199.1;ENST00000487554.1,5.34415039631494,6.44230245917643,7.14390615338634e-10,1.53022469805535e-05,0.616401764002305,5391,ENSG00000011007,protein_coding,6924
ENSG00000163453.11,IGFBP7,ENST00000512512.3;ENST00000295666.6;ENST00000514062.2,3.45261310242906,-6.43383021137864,7.48810273660562e-10,1.60395160618092e-05,-4.36331992422306,1930,ENSG00000163453,protein_coding,3490
ENSG00000111860.13,CEP85L,ENST00000368491.7;ENST00000368488.9;ENST00000434604.5;ENST00000360290.7;ENST00000392500.7;ENST00000419517.2;ENST00000483035.5;ENST00000472713.1;ENST00000476150.5;ENST00000462101.1;ENST00000489276.1,5.3731448840623,-6.44230112632821,7.14395906073227e-10,1.53023603080885e-05,-0.780225868852297,9462,ENSG00000111860,protein_coding,387119
ENSG00000173175.14,ADCY5,ENST00000462833.5;ENST00000491190.5;ENST00000478092.1;ENST00000309879.9;ENST00000474577.5;ENST00000466617.5;ENST00000468683.1;ENST00000483566.1;ENST00000476455.1;ENST00000470367.1,5.14975174184117,-6.44011181894054,7.2313849473308e-10,1.54896265571826e-05,-1.32280368622788,8873,ENSG00000173175,protein_coding,111
ENSG00000164604.12,GPR85,ENST00000610164.1;ENST00000297146.7;ENST00000424100.1;ENST00000449591.1;ENST00000449735.1;ENST00000438062.5;ENST00000487573.1,5.6236895397555,6.4337106910362,7.49307306561763e-10,1.6050162506553e-05,1.75916879627514,7396,ENSG00000164604,protein_coding,54329
ENSG00000122359.17,ANXA11,ENST00000372231.7;ENST00000438331.5;ENST00000265447.8;ENST00000422982.7;ENST00000463340.1;ENST00000447489.1;ENST00000481805.1;ENST00000437799.1;ENST00000463657.1;ENST00000474545.1,7.12922007547194,6.4425186747489,7.13532857879171e-10,1.52838738157718e-05,1.19708537412279,8513,ENSG00000122359,protein_coding,311
ENSG00000178952.9,TUFM,ENST00000313511.7;ENST00000569217.1;ENST00000577590.1;ENST00000565012.1;ENST00000561644.1,5.15532693396046,6.4354362974517,7.42162585954016e-10,1.5897122591135e-05,0.76436115746338,2302,ENSG00000178952,protein_coding,7284
ENSG00000033170.16,FUT8,ENST00000360689.9;ENST00000394586.6;ENST00000556518.5;ENST00000342677.10;ENST00000557164.5;ENST00000549235.6;ENST00000555559.5;ENST00000553924.5;ENST00000358307.6;ENST00000557338.5;ENST00000554610.1;ENST00000556292.1;ENST00000554667.1;ENST00000557536.5;ENST00000554765.1,5.70625247700363,-6.43961961074595,7.25118454716249e-10,1.55320373000221e-05,-0.852347213201036,6700,ENSG00000033170,protein_coding,2530
ENSG00000164751.14,PEX2,ENST00000357039.8;ENST00000520103.5;ENST00000522527.5;ENST00000518986.5;ENST00000519956.1;ENST00000520203.1,3.76197931740199,-6.4237247164014,7.91999252150735e-10,1.69646239810687e-05,-1.07404303447322,4969,ENSG00000164751,protein_coding,5828
ENSG00000213376.4,GAPDHP71,ENST00000511530.1,-0.545123021509491,-6.40743078071625,8.66840308672696e-10,1.85677194117692e-05,-2.59080097936406,1003,ENSG00000213376,processed_pseudogene,NA
ENSG00000148411.7,NACC2,ENST00000371753.5;ENST00000277554.3;ENST00000467669.1,5.11948717003283,-6.43296153070402,7.52430124694481e-10,1.61170532709558e-05,-1.92274258650573,7212,ENSG00000148411,protein_coding,138151
ENSG00000228624.7,,ENST00000519104.5;ENST00000520554.5;ENST00000436876.6;ENST00000449620.6;ENST00000521888.5;ENST00000520891.5;ENST00000522844.1;ENST00000421891.2;ENST00000519629.1;ENST00000523087.1;ENST00000519270.1;ENST00000520034.5;ENST00000431399.2;ENST00000451415.5;ENST00000606947.1;ENST00000518470.5;ENST00000522697.1;ENST00000517965.1,2.37458707355972,-6.40024220238196,9.02026447839901e-10,1.93214065127307e-05,-1.36696224030548,8063,ENSG00000228624,antisense,101927768
ENSG00000154380.17,ENAH,ENST00000366844.7;ENST00000358675.6;ENST00000635051.1;ENST00000366843.6;ENST00000498108.5;ENST00000483952.1;ENST00000497899.6;ENST00000391874.2;ENST00000284563.7,7.07709975877228,-6.43710716296553,7.35308280651601e-10,1.57503033715573e-05,-0.825499625924455,15044,ENSG00000154380,protein_coding,55740
ENSG00000138629.15,UBL7,ENST00000565494.5;ENST00000566365.5;ENST00000567435.5;ENST00000565335.5;ENST00000395081.6;ENST00000361351.8;ENST00000564488.5;ENST00000565130.5;ENST00000563081.1,4.28190108141512,6.41836404030996,8.15893192107676e-10,1.74764321749464e-05,0.890320132133535,1885,ENSG00000138629,protein_coding,84993
ENSG00000105856.13,HBP1,ENST00000468410.5;ENST00000478930.5;ENST00000464009.1;ENST00000222574.8;ENST00000468401.1;ENST00000468116.1;ENST00000497535.5;ENST00000485846.5;ENST00000479011.1;ENST00000463202.5;ENST00000498408.1;ENST00000461963.1;ENST00000483809.1;ENST00000607681.1;ENST00000463790.1,4.75851579575409,-6.42521465690778,7.85481122911405e-10,1.68250056527623e-05,-1.21817376680195,6351,ENSG00000105856,protein_coding,26959
ENSG00000117519.15,CNN3,ENST00000545882.5;ENST00000394202.8;ENST00000370206.8;ENST00000461018.5;ENST00000487539.1;ENST00000415017.1;ENST00000474409.1,5.31674920368206,-6.42828678929339,7.72207120580775e-10,1.65406765228402e-05,-1.94152477471594,2838,ENSG00000117519,protein_coding,1266
ENSG00000124762.13,CDKN1A,ENST00000615513.4;ENST00000448526.6;ENST00000459970.1;ENST00000244741.9;ENST00000405375.5;ENST00000373711.3;ENST00000478800.1;ENST00000462537.3,1.15212577891999,-6.39039327288791,9.52520059220871e-10,2.04029796685111e-05,-4.70675714258107,3050,ENSG00000124762,protein_coding,1026
ENSG00000207327.1,RNU6-883P,ENST00000384597.1,-1.90888778876423,-6.43797588316695,7.31769175842922e-10,1.56744957465554e-05,-2.93700041638539,107,ENSG00000207327,snRNA,NA
ENSG00000066855.15,MTFR1,ENST00000523170.5;ENST00000523222.5;ENST00000522239.5;ENST00000424808.6;ENST00000262146.8;ENST00000517944.5;ENST00000458689.2;ENST00000518800.5;ENST00000518636.1;ENST00000521247.6;ENST00000527155.5;ENST00000518352.1;ENST00000523158.5;ENST00000520398.1;ENST00000527553.1,2.52347150241064,-6.39380570301681,9.34718691475276e-10,2.00216743714004e-05,-1.38736224930954,4629,ENSG00000066855,protein_coding,9650
ENSG00000270689.1,BUD13P1,ENST00000603676.1,0.0260061057414024,-6.38826976342652,9.63765158243346e-10,2.06438496895725e-05,-2.0371359715132,1489,ENSG00000270689,processed_pseudogene,NA
ENSG00000108179.13,PPIF,ENST00000498681.5;ENST00000472580.6;ENST00000225174.7;ENST00000492149.1;ENST00000448165.1,3.69444154931637,-6.40507986720118,8.78196478202626e-10,1.88109685631002e-05,-1.27965355119269,2674,ENSG00000108179,protein_coding,10105
ENSG00000133059.16,DSTYK,ENST00000367161.7;ENST00000367162.7;ENST00000615388.1,6.74083952351095,6.41695272994277,8.22300579700059e-10,1.76136784171753e-05,0.818586410130562,8339,ENSG00000133059,protein_coding,25778
ENSG00000031081.10,ARHGAP31,ENST00000264245.8;ENST00000482743.1,3.71605740908751,-6.39732920108315,9.16680689600104e-10,1.96353003712342e-05,-1.7232524250865,9384,ENSG00000031081,protein_coding,57514
ENSG00000234946.1,SDHCP3,ENST00000445371.1,-1.92904874082282,-6.44953184446195,6.8625249360387e-10,1.46995284129949e-05,-2.67555318820334,506,ENSG00000234946,processed_pseudogene,NA
ENSG00000128254.12,C22orf24,ENST00000623735.1;ENST00000486651.1;ENST00000484682.1,3.15909555650755,6.36909488580172,1.07138920082227e-09,2.29491566816129e-05,2.36451399029454,1754,ENSG00000128254,processed_transcript,NA
ENSG00000158769.17,F11R,ENST00000621309.4;ENST00000368026.10;ENST00000537746.1;ENST00000472573.5;ENST00000335772.3;ENST00000602966.1,1.66833485664052,-6.36685253237361,1.08472076617596e-09,2.32347188114891e-05,-1.66730453453138,5066,ENSG00000158769,protein_coding,50848
ENSG00000198886.2,MT-ND4,ENST00000361381.2,9.37783411705776,-6.41015628340678,8.5385506083985e-10,1.82895754031896e-05,-2.60716942926734,1378,ENSG00000198886,protein_coding,4538
ENSG00000255248.7,MIR100HG,ENST00000530955.2;ENST00000636654.1;ENST00000532319.1;ENST00000531470.2;ENST00000531381.1;ENST00000529823.1;ENST00000524376.1;ENST00000528986.1;ENST00000637700.1;ENST00000531071.5;ENST00000534195.1;ENST00000532890.5;ENST00000532315.1;ENST00000534297.2;ENST00000534782.3;ENST00000530072.5;ENST00000531629.1;ENST00000533109.6;ENST00000532350.5;ENST00000527474.5;ENST00000529804.5;ENST00000529733.5;ENST00000528381.1;ENST00000526674.1,5.90874885462458,-6.40666897809533,8.70504341484679e-10,1.86462029946018e-05,-1.10279192691235,11009,ENSG00000255248,processed_transcript,399959
ENSG00000147234.10,FRMPD3,ENST00000276185.8;ENST00000439554.1;ENST00000477796.1,3.05652962717163,-6.38374081191229,9.88185479186523e-10,2.11669329641753e-05,-1.53059263064665,9158,ENSG00000147234,protein_coding,84443
ENSG00000205765.8,C5orf51,ENST00000505931.6;ENST00000381647.6;ENST00000612065.1;ENST00000509976.1,5.05259959731953,-6.40014185098371,9.02527432323427e-10,1.93321376003678e-05,-0.797808721116006,5572,ENSG00000205765,protein_coding,285636
ENSG00000136267.13,DGKB,ENST00000399322.7;ENST00000403951.6;ENST00000402815.5;ENST00000407950.5;ENST00000493142.1;ENST00000406247.7;ENST00000403963.5;ENST00000471732.5;ENST00000477401.5;ENST00000464065.1;ENST00000467449.1;ENST00000437998.1;ENST00000463981.2,7.65780915618097,6.40657457141098,8.70959465755974e-10,1.8655951756493e-05,1.51342431604094,9491,ENSG00000136267,protein_coding,1607
ENSG00000132821.11,VSTM2L,ENST00000373461.8;ENST00000373459.4;ENST00000448944.1,5.91846510688662,6.39986847389094,9.03893599435427e-10,1.93614008999068e-05,1.82450387964297,1959,ENSG00000132821,protein_coding,128434
ENSG00000104133.14,SPG11,ENST00000261866.11;ENST00000559511.5;ENST00000535302.6;ENST00000427534.6;ENST00000560299.1;ENST00000558138.1;ENST00000559347.1;ENST00000561268.5;ENST00000559933.1;ENST00000558319.5;ENST00000558080.1;ENST00000559822.1;ENST00000558790.5;ENST00000558253.5;ENST00000560858.1;ENST00000558155.1;ENST00000561391.1;ENST00000558561.1;ENST00000558093.1;ENST00000558988.5;ENST00000559754.1;ENST00000560435.1;ENST00000558989.1;ENST00000559193.5;ENST00000557866.1,6.30502284964687,-6.40353035419487,8.8576118410742e-10,1.89730045635809e-05,-0.855513330801604,11853,ENSG00000104133,protein_coding,80208
ENSG00000174417.2,TRHR,ENST00000518632.1;ENST00000311762.2,3.23974006770483,6.36190142693356,1.11473609949348e-09,2.38776472511504e-05,3.29185897023995,1678,ENSG00000174417,protein_coding,7201
ENSG00000187984.12,ANKRD19P,ENST00000473204.5;ENST00000465736.6;ENST00000460854.5;ENST00000338192.10;ENST00000464387.5;ENST00000492083.1,5.01722307416119,6.38562229441476,9.77967551442893e-10,2.09480649519068e-05,1.7251411232886,2947,ENSG00000187984,transcribed_unprocessed_pseudogene,NA
ENSG00000231607.9,DLEU2,ENST00000621282.4;ENST00000425586.5;ENST00000235290.7;ENST00000458725.5;ENST00000433070.6;ENST00000443587.5;ENST00000607334.3;ENST00000421758.5;ENST00000449579.1,2.75895442608555,-6.3678940194268,1.07850863806024e-09,2.31016550272503e-05,-1.4328043979977,5173,ENSG00000231607,antisense,406948
ENSG00000113327.14,GABRG2,ENST00000356592.7;ENST00000414552.6;ENST00000361925.8;ENST00000522990.5;ENST00000523372.1;ENST00000522053.1,7.31280757044288,6.40013732865982,9.02550015561223e-10,1.93326213333214e-05,1.534624441359,4447,ENSG00000113327,protein_coding,2566
ENSG00000171100.14,MTM1,ENST00000370396.6;ENST00000424519.1;ENST00000370393.5;ENST00000306167.11;ENST00000490530.1,3.94729940665793,-6.38364711881493,9.88697036361065e-10,2.1177890518854e-05,-1.0192843100299,4016,ENSG00000171100,protein_coding,4534
ENSG00000105401.7,CDC37,ENST00000222005.6;ENST00000591248.5;ENST00000589625.5;ENST00000589331.1;ENST00000590632.1;ENST00000589629.5;ENST00000593124.1;ENST00000589755.5;ENST00000588498.1;ENST00000588869.1;ENST00000408639.1,5.38492729574542,6.39247924088771,9.41599204386858e-10,2.01690549579665e-05,0.932861455438677,3041,ENSG00000105401,protein_coding,11140
ENSG00000206688.1,SNORD116-18,ENST00000383961.1,2.8813919240325,6.35677950939474,1.14664462798389e-09,2.4561127931415e-05,1.47608534044716,92,ENSG00000206688,snoRNA,100033430
ENSG00000143418.19,CERS2,ENST00000482825.7;ENST00000561294.5;ENST00000560793.6;ENST00000345896.8;ENST00000271688.10;ENST00000368954.9;ENST00000460664.5;ENST00000368949.8;ENST00000361419.9;ENST00000559660.1;ENST00000558062.5;ENST00000559020.1;ENST00000421609.5;ENST00000457392.1,4.56932481273467,-6.38650531691181,9.7320787607726e-10,2.08461127055749e-05,-1.40606159171651,4644,ENSG00000143418,protein_coding,29956
ENSG00000115241.10,PPM1G,ENST00000344034.4;ENST00000472077.1;ENST00000484925.1,4.62020202175719,6.37972250392391,1.0103602293876e-09,2.16419161134824e-05,0.613115016402385,4092,ENSG00000115241,protein_coding,5496
ENSG00000102385.12,DRP2,ENST00000402866.5;ENST00000395209.7;ENST00000541709.5;ENST00000372916.8;ENST00000538510.1,6.24477859203163,6.38357587205725,9.89086212220653e-10,2.11862266657664e-05,1.28329184242088,8187,ENSG00000102385,protein_coding,1821
ENSG00000106688.11,SLC1A1,ENST00000262352.7;ENST00000490167.1;ENST00000422398.1,5.69327930133362,6.3806887435469,1.00498391067333e-09,2.15267553666228e-05,1.1873518642952,3998,ENSG00000106688,protein_coding,6505
ENSG00000198467.13,TPM2,ENST00000378300.9;ENST00000378292.7;ENST00000329305.6;ENST00000360958.6;ENST00000607559.1;ENST00000471212.5;ENST00000486018.1;ENST00000604975.1,2.76773269760079,-6.36086046893211,1.12114969291765e-09,2.40150264222961e-05,-2.51583490011839,4047,ENSG00000198467,protein_coding,7169
ENSG00000185736.15,ADARB2,ENST00000381312.5;ENST00000381310.7;ENST00000474762.5;ENST00000490172.1;ENST00000381305.1;ENST00000477140.1;ENST00000469464.1,3.59273880695412,-6.37063467051257,1.06232792013455e-09,2.27550640492821e-05,-2.1827674200237,10513,ENSG00000185736,protein_coding,105
ENSG00000010282.14,HHATL,ENST00000490003.5;ENST00000466007.1;ENST00000426666.5;ENST00000310417.9;ENST00000441594.5;ENST00000480939.1;ENST00000457462.5;ENST00000416756.5;ENST00000455195.5;ENST00000417472.5;ENST00000442469.1;ENST00000497000.1,3.29485182460338,-6.36570650895776,1.09159700729596e-09,2.33820078962794e-05,-2.25010565532215,2891,ENSG00000010282,protein_coding,57467
ENSG00000188573.7,FBLL1,ENST00000338333.4,2.8155663571109,6.34833827637482,1.20119844302025e-09,2.57296706494937e-05,1.49015170230806,1519,ENSG00000188573,protein_coding,NA
ENSG00000001630.15,CYP51A1,ENST00000003100.12;ENST00000450723.5;ENST00000422867.1;ENST00000482924.1;ENST00000435873.1,2.08951899372886,6.34222698354411,1.24227601977311e-09,2.66095523435401e-05,1.46834853412142,4074,ENSG00000001630,protein_coding,1595
ENSG00000004059.10,ARF5,ENST00000000233.9;ENST00000463733.5;ENST00000415666.1;ENST00000467281.5;ENST00000489673.1;ENST00000459680.1,4.80027148402671,6.3713256026714,1.05828643264175e-09,2.26684953871863e-05,0.985677715987737,1871,ENSG00000004059,protein_coding,381
ENSG00000259495.2,,ENST00000559267.1;ENST00000559008.2,2.85561884823235,-6.35136329470805,1.18136172217036e-09,2.53047680888891e-05,-1.44431840120794,7251,ENSG00000259495,lincRNA,NA
ENSG00000080298.15,RFX3,ENST00000382004.7;ENST00000617270.4;ENST00000358730.6;ENST00000449234.1;ENST00000458034.1;ENST00000302303.5;ENST00000457373.5;ENST00000451859.5;ENST00000420720.5;ENST00000442560.5;ENST00000449190.5;ENST00000381984.2,7.97608545794695,6.38111260931675,1.00263432166048e-09,2.14764271699675e-05,1.73964561485407,11169,ENSG00000080298,protein_coding,5991
ENSG00000140284.10,SLC27A2,ENST00000267842.9;ENST00000380902.8;ENST00000544960.1;ENST00000559938.1,3.24349748794081,6.34066733256421,1.25297823357167e-09,2.68387937631052e-05,2.31961265621955,2802,ENSG00000140284,protein_coding,11001
ENSG00000175130.6,MARCKSL1,ENST00000329421.7,4.96292704485724,-6.37297434991656,1.04870324786289e-09,2.2463223569223e-05,-1.60484338727055,1699,ENSG00000175130,protein_coding,65108
ENSG00000128923.10,FAM63B,ENST00000316848.9;ENST00000560289.5;ENST00000559228.5;ENST00000450403.3;ENST00000559745.2,6.0935476879472,-6.37598965899646,1.03139689931728e-09,2.20925215833761e-05,-0.974680051826237,9454,ENSG00000128923,protein_coding,54629
ENSG00000175264.7,CHST1,ENST00000308064.6;ENST00000533673.1;ENST00000531322.1,5.78471756250942,6.36967825176538,1.067947334307e-09,2.28754319008559e-05,1.49343800866181,3478,ENSG00000175264,protein_coding,8534
ENSG00000204138.12,PHACTR4,ENST00000633371.1;ENST00000373839.7;ENST00000632202.1;ENST00000632421.1;ENST00000463428.5;ENST00000493669.2;ENST00000633167.1;ENST00000373836.4;ENST00000632964.1,4.06201299668268,-6.35617113768001,1.15049371747247e-09,2.46435754282603e-05,-1.17588005815279,7322,ENSG00000204138,protein_coding,65979
